imdb_id,star,director,actor1,actor2,actor3,genre,runtime,user,critc,budget
tt0139951,6.9,Gianni Amelio,Francesco Giuffrida,Enrico Lo Verso,Fabrizio Gifuni,Drama,124,20,23,0
tt0127319,6.6,Roger Michell,Julie Walters,Ciarán Hinds,Nuala O'Neill,Drama,100,10,22,0
tt0111342,7.1,Christian Vincent,Isabelle Huppert,Daniel Auteuil,Jérôme Deschamps,Drama,88,15,8,0
tt0118229,5.2,Nick Gomez,Michael Rapaport,Lili Taylor,Adam Trese,Crime,103,18,16,0
tt0081163,6.2,Guy Hamilton,Angela Lansbury,Tony Curtis,Rock Hudson,Crime,105,75,26,0
tt0072315,7.6,Sergio Renán,Héctor Alterio,Luis Brandoni,Ana María Picchio,Drama,108,2,1,0
tt0125994,7,Xiaowen Zhou,Wen Jiang,You Ge,Qing Xu,Drama,116,7,9,0
tt0120861,6.7,Paul Greengrass,Helena Bonham Carter,Kenneth Branagh,Gemma Jones,Comedy,101,31,18,0
tt5157682,6.9,Ludovic Bernard,Ahmed Sylla,Alice Belaïdi,Kévin Razy,Adventure,103,6,3,6600000
tt0138493,6.7,Christopher Livingston,Michael Parducci,Peter Jacobson,Judy Prescott,Comedy,108,18,24,0
tt0119784,6,Mark Pavia,Miguel Ferrer,Julie Entwisle,Dan Monahan,Fantasy,93,82,44,1000000
tt0146990,6.6,Paul Oremland,Steve Bell,Ian Rose,Roger Daltrey,Drama,90,28,16,0
tt0143874,4.9,Raoul Ruiz,Anne Parillaud,William Baldwin,Lisanne Falk,Crime,103,20,19,0
tt0119506,7.6,John Duigan,Sam Rockwell,Kathleen Quinlan,Mischa Barton,Drama,101,103,49,7000000
tt0119923,6,Brigitte Roüan,Brigitte Roüan,Patrick Chesnais,Boris Terral,Drama,97,10,20,0
tt0058536,8.1,Larry Roemer,Billie Mae Richards,Burl Ives,Larry D. Mann,Animation,52,97,31,0
tt0101635,5.8,John Hughes,Jim Belushi,Kelly Lynch,Alisan Porter,Comedy,101,36,15,0
tt0139468,7.2,Iara Lee,Arthur Baker,Afrika Bambaataa,Carl Cox,Documentary,75,9,14,0
tt0120056,7.4,Ulrike Koch,Margen,Pargen,Zopon,Documentary,108,7,13,0
tt0119952,7,Leonid Boyko,Tetyana Kryvytska Stang Lund,Aleksandr Lazarev,Anzhelika Nevolina,Comedy,100,12,22,0
tt0120699,6.1,Stephen Frears,Billy Crudup,Woody Harrelson,Patricia Arquette,Drama,114,32,45,0
tt0046126,7.1,Henry Hathaway,Marilyn Monroe,Joseph Cotten,Jean Peters,Film-Noir,92,125,76,1250000
tt0116692,7.5,Caroline Link,Sylvie Testud,Tatjana Trieb,Howie Seago,Drama,109,25,34,0
tt0125980,6.5,Lavinia Currier,Ben Daniels,Michel Piccoli,Paul Meston,Adventure,91,18,28,0
tt0118662,6.7,Michael Paxton,Sharon Gless,Michael S. Berliner,Harry Binswanger,Documentary,145,22,18,0
tt0120211,6.9,James F. Robinson,Brendan Fraser,Joanna Going,Lou Rawls,Comedy,109,52,15,0
tt0119305,5.8,Stephen Gyllenhaal,Billy Bob Thornton,Hank Azaria,Kelly Lynch,Comedy,102,41,17,0
tt1580346,6.9,Phillip Montgomery,Noam Chomsky,Ryan Gosling,Talib Kweli,Documentary,81,1,4,0
tt0150230,7.8,Bennett Miller,Timothy 'Speed' Levitch,,,Documentary,76,28,25,0
tt0119987,6,Tom DiCillo,Matthew Modine,Catherine Keener,Daryl Hannah,Comedy,105,28,49,0
tt0120257,6.9,Beeban Kidron,Rachel Weisz,Vincent Perez,Ian McKellen,Drama,113,33,22,0
tt0119717,6.5,Noah Baumbach,Eric Stoltz,Annabella Sciorra,Chris Eigeman,Comedy,105,18,25,0
tt0120510,6.1,M. Night Shyamalan,Joseph Cross,Timothy Reifsnyder,Dana Delany,Comedy,88,49,28,6000000
tt0118539,2.8,Sean McNamara,Loni Anderson,Hulk Hogan,Jim Varney,Action,93,70,7,0
tt0119815,7.4,Bruno Barreto,Alan Arkin,Pedro Cardoso,Fernanda Torres,Action,110,23,25,0
tt0119802,6.6,Ted Demme,Denis Leary,Ian Hart,Jason Barry,Crime,93,37,22,0
tt0119577,6.4,John Maybury,Derek Jacobi,Daniel Craig,Tilda Swinton,Biography,90,43,58,0
tt0190798,7.7,Benito Zambrano,María Galiana,Ana Fernández,Carlos lvarez-Nóvoa,Drama,101,31,30,0
tt0119453,6.4,Robert Bierman,Richard E. Grant,Helena Bonham Carter,Julian Wadham,Comedy,101,26,24,0
tt0123385,6.8,Agnès Merlet,Valentina Cervi,Michel Serrault,Predrag 'Miki' Manojlovic,Biography,98,42,38,0
tt0126651,6.7,Alejandro Springall,Dolores Heredia,Demián Bichir,Alberto Estrella,Comedy,105,11,8,0
tt0039383,7.1,Kenneth Anger,Kenneth Anger,Gordon Gray,Bill Seltzer,Short,14,18,29,0
tt0126344,7,Paddy Breathnach,Brendan Gleeson,Peter McDonald,Antoine Byrne,Action,97,29,29,0
tt0120408,7.4,Shôhei Imamura,Kôji Yakusho,Misa Shimizu,Mitsuko Baishô,Drama,117,22,41,0
tt0138563,6.2,Nick Broomfield,Courtney Love,Nick Broomfield,Kurt Cobain,Documentary,95,90,32,0
tt0141986,7,Barbara Kopple,Woody Allen,Letty Aronson,Soon-Yi Previn,Documentary,105,23,45,0
tt0133363,7.8,Julio Medem,Najwa Nimri,Fele Martínez,Nancho Novo,Drama,112,78,63,0
tt0119910,5.4,Theresa Connelly,Claire Danes,Gabriel Byrne,Lena Olin,Comedy,105,69,27,0
tt0124102,5,John Pieplow,Kevin Gage,Elizabeth Peña,Dee Snider,Horror,86,190,59,1100000
tt0119248,7,Ferzan Ozpetek,Alessandro Gassman,Francesca d'Aloja,Carlo Cecchi,Drama,94,42,32,0
tt0122082,7.7,Tony Gatlif,Romain Duris,Rona Hartner,Izidor Serban,Comedy,102,36,35,0
tt0080437,7.2,Samuel Fuller,Lee Marvin,Mark Hamill,Robert Carradine,Drama,113,119,74,4500000
tt0119657,7.6,John Sayles,Federico Luppi,Damián Delgado,Dan Rivera González,Adventure,127,26,34,0
tt0119125,7.3,William Nicholson,Sophie Marceau,Stephen Dillane,Dominique Belcourt,Romance,103,61,29,0
tt0119901,6.5,Nicole Garcia,Catherine Deneuve,Jean-Pierre Bacri,Emmanuelle Seigner,Crime,117,16,37,0
tt0116481,7.7,S.R. Bindler,Sid Allen,Brent Baskin,Greg Cox,Documentary,98,27,20,0
tt0120692,6.7,Sarah Kernochan,Kirsten Dunst,Lynn Redgrave,Gaby Hoffmann,Comedy,97,60,26,0
tt0288441,6.2,Owen Hurley,Kelly Sheridan,Kirby Morrow,Tim Curry,Animation,76,14,4,0
tt0127722,6.5,Larry Clark,James Woods,Melanie Griffith,Vincent Kartheiser,Crime,101,80,37,0
tt0158539,5.9,Denise Filiatrault,Ginette Reno,Pierrette Robitaille,Denise Dubois,Comedy,,3,2,0
tt0120793,6.6,Boaz Yakin,Renée Zellweger,Christopher Eccleston,Julianna Margulies,Drama,117,45,35,0
tt0118894,6.2,Des McAnuff,Jessica Lange,Elisabeth Shue,Bob Hoskins,Comedy,108,28,19,0
tt0120788,6.3,David Veloz,Ben Stiller,Maria Bello,Jay Paulson,Biography,88,54,30,0
tt0017925,8.2,Clyde Bruckman,Buster Keaton,Marion Mack,Glen Cavender,Action,79,254,126,750000
tt0119791,6.2,Ole Bornedal,Ewan McGregor,Nick Nolte,Anais Evans,Drama,102,133,49,0
tt0122642,5.2,Bruno Barreto,Stephen Baldwin,Chris Penn,Gina Gershon,Action,90,21,21,0
tt0122529,7.3,Hal Hartley,Thomas Jay Ryan,James Urbaniak,Parker Posey,Comedy,137,84,41,0
tt0140282,5.5,Zalman King,Matt George,Matty Liu,Shane Dorian,Action,96,29,19,0
tt0118819,7.4,Pedro Almodóvar,Liberto Rabal,Francesca Neri,Javier Bardem,Drama,103,61,76,0
tt0119196,5.7,Robert Altman,Kenneth Branagh,Embeth Davidtz,Robert Downey Jr.,Thriller,114,102,63,0
tt0120241,7,Peter O'Fallon,Christopher Walken,Denis Leary,Sean Patrick Flanery,Comedy,106,155,48,0
tt0208261,7.6,Aviva Kempner,Reeve Brenner,Hank Greenberg,Walter Matthau,Documentary,90,20,16,0
tt0120835,6.9,James Ivory,Leelee Sobieski,Kris Kristofferson,Barbara Hershey,Drama,127,38,37,0
tt0119336,5.8,Anthony Drazan,Sean Penn,Kevin Spacey,Chazz Palminteri,Comedy,122,180,56,0
tt0191043,8.2,Majid Majidi,Hossein Mahjoub,Mohsen Ramezani,Salameh Feyzi,Drama,90,93,67,0
tt0118804,7.2,Neil Jordan,Stephen Rea,Fiona Shaw,Eamonn Owens,Comedy,110,67,59,0
tt0139362,6.7,Lisa Cholodenko,Radha Mitchell,Ally Sheedy,Patricia Clarkson,Drama,101,103,66,0
tt0137386,7,Tommy O'Haver,Sean Hayes,Brad Rowe,Armando Valdes-Kennedy,Comedy,92,59,22,0
tt0120856,4,Carl Schenkel,Casper Van Dien,Jane March,Steven Waddington,Action,83,40,33,0
tt0120514,6.9,Brian Gilbert,Stephen Fry,Jude Law,Vanessa Redgrave,Biography,118,103,57,0
tt0120823,6.5,Stanley Tucci,Oliver Platt,Stanley Tucci,Walker Jones,Comedy,101,101,53,0
tt0118851,6.3,Wayne Wang,Jeremy Irons,Li Gong,Maggie Cheung,Drama,99,41,41,0
tt0126604,6.4,John Waters,Edward Furlong,Christina Ricci,Bess Armstrong,Comedy,87,138,52,0
tt0120643,6.3,Pat O'Connor,Meryl Streep,Michael Gambon,Gerard McSorley,Drama,96,48,44,0
tt0168808,7.4,Brian Sisselman,Warren Miller,Greg Harms,Bob Rankin,Documentary,90,1,1,0
tt0119621,6.9,Stephen Low,Anne Bancroft,Dennis O'Connor,Kim Parr,Documentary,52,2,5,0
tt0120728,6.6,Whit Stillman,Chloë Sevigny,Kate Beckinsale,Chris Eigeman,Comedy,113,130,86,8000000
tt0119723,6.9,Marleen Gorris,Vanessa Redgrave,Natascha McElhone,Michael Kitchen,Drama,97,32,43,0
tt0120742,4.5,John Warren,Scott Bakula,Corbin Bernsen,Dennis Haysbert,Comedy,107,45,24,0
tt0120687,6.3,Sandra Goldbacher,Minnie Driver,Tom Wilkinson,Florence Hoath,Drama,115,59,22,0
tt0145734,7.1,Willard Carroll,Gillian Anderson,Ellen Burstyn,Sean Connery,Comedy,121,193,77,20000000
tt0119038,7.7,Francis Veber,Thierry Lhermitte,Jacques Villeret,Francis Huster,Comedy,80,107,55,12500000
tt0120723,5.6,Doug Ellin,David Schwimmer,Jason Lee,Mili Avital,Comedy,93,36,29,0
tt0118892,7.3,Marshall Herskovitz,Catherine McCormack,Rufus Sewell,Oliver Platt,Biography,111,119,36,8000000
tt0119517,6.4,Neil LaBute,Amy Brenneman,Aaron Eckhart,Ben Stiller,Comedy,100,122,44,5000000
tt0150915,7.4,Anand Tucker,Emily Watson,Rachel Griffiths,James Frain,Biography,121,109,67,0
tt0142231,6.8,Maya Angelou,Alfre Woodard,Al Freeman Jr.,Mary Alice,Drama,112,20,15,0
tt0119891,5.4,Joe Chappelle,Peter O'Toole,Rose McGowan,Joanna Going,Horror,91,179,86,0
tt0120782,6,Volker Schlöndorff,Woody Harrelson,Elisabeth Shue,Gina Gershon,Crime,114,55,53,0
tt0119053,5.8,Christopher Guest,Chris Farley,Matthew Perry,Bokeem Woodbine,Adventure,90,108,24,30000000
tt0118564,7,Paul Schrader,Nick Nolte,Sissy Spacek,James Coburn,Drama,114,175,99,6000000
tt0119988,5.4,Darin Scott,Bokeem Woodbine,Cynda Williams,Damon Saleem,Crime,97,16,6,0
tt0120478,5.4,Manny Coto,Joseph Mazzello,Joey Simmrin,Alex Daniels,Adventure,101,20,14,0
tt0131857,6.6,David Zucker,Trey Parker,Matt Stone,Dian Bachar,Comedy,103,196,39,0
tt0120725,4.9,Todd Holland,Richard Dreyfuss,Jenna Elfman,Natasha Lyonne,Comedy,94,69,32,0
tt0120765,4.9,Michael Lehmann,Billy Crystal,Gheorghe Muresan,Kathleen Quinlan,Comedy,103,27,34,0
tt0124595,6.9,Joseph Ruben,Vince Vaughn,Anne Heche,Joaquin Phoenix,Drama,109,128,67,0
tt0118636,6.7,Bryan Singer,Ian McKellen,Brad Renfro,Joshua Jackson,Crime,107,249,121,14000000
tt0158493,6,Hype Williams,Nas,DMX,Taral Hicks,Crime,96,129,17,0
tt0120901,6.1,Pat Proft,Leslie Nielsen,Richard Crenna,Kelly LeBrock,Action,87,103,16,0
tt0140796,4.5,Richard Martin,Kevin Zegers,Cynthia Stevenson,Tim Conway,Comedy,90,21,27,11000000
tt0155753,5.4,Arlene Sanford,Jonathan Taylor Thomas,Jessica Biel,Adam LaVorgna,Comedy,86,52,36,30000000
tt0123324,6.3,Gregory Nava,Halle Berry,Vivica A. Fox,Lela Rochon,Biography,116,28,14,0
tt0120610,5.3,Kevin Hooks,Patrick Swayze,Randy Travis,Meat Loaf,Action,88,81,36,0
tt0120820,6,Penelope Spheeris,Marlon Wayans,David Spade,Brad Dourif,Comedy,93,33,36,0
tt0155478,7.2,Michael Caulfield,Avery Brooks,,,Documentary,,4,9,0
tt0118966,6.1,Barbet Schroeder,Michael Keaton,Andy Garcia,Brian Cox,Action,100,80,56,50000000
tt0118747,4.8,John Landis,Dan Aykroyd,John Goodman,Walter Levine,Action,123,207,46,28000000
tt0120576,5.8,Randa Haines,Vanessa Williams,Chayanne,Kris Kristofferson,Drama,126,64,21,0
tt0120773,6.4,Howard Deutch,Jack Lemmon,Walter Matthau,Richard Riehle,Adventure,97,65,35,0
tt0120841,4.3,Peter Medak,Natasha Henstridge,Michael Madsen,Marg Helgenberger,Action,93,160,95,35000000
tt0125454,6.5,John Roberts,Gena Rowlands,Tony Shalhoub,Cheech Marin,Adventure,91,60,35,0
tt0123987,6,Daisy von Scherler Mayer,Frances McDormand,Nigel Hawthorne,Hatty Jones,Comedy,89,41,26,0
tt0120789,7.5,Gary Ross,Tobey Maguire,Jeff Daniels,Joan Allen,Comedy,124,708,171,0
tt0120873,6.5,Stuart Baird,Tommy Lee Jones,Wesley Snipes,Robert Downey Jr.,Action,131,144,95,60000000
tt0120787,6.5,Andrew Davis,Michael Douglas,Gwyneth Paltrow,Viggo Mortensen,Crime,107,201,67,60000000
tt0120783,6.5,Nancy Meyers,Lindsay Lohan,Dennis Quaid,Natasha Richardson,Adventure,127,261,55,0
tt0145921,6.6,Bruce Neibaur,Omar Sharif,Kate Maberly,Timothy Davies,Documentary,39,9,9,0
tt0163862,4.7,Brett Leonard,Peter Horton,Liz Stauber,Kari Coleman,Adventure,45,32,13,0
tt0120888,6.8,Frank Coraci,Adam Sandler,Drew Barrymore,Christine Taylor,Comedy,95,350,140,18000000
tt0120762,7.6,Tony Bancroft,Ming-Na Wen,Eddie Murphy,BD Wong,Animation,88,239,148,90000000
tt0149357,6.9,Davor Marjanovic,Tony Nardi,Timothy Webber,Tygh Runyan,no data,,4,2,0
tt0119920,6.1,ric Heumann,Jean-Yves Dubois,Nathalie Boutefeu,Christophe Odent,Drama,,2,3,0
tt0201290,2.5,Vince Offer,Barbara Snellenburg,Rebekah Chaney,Gloria Sperling,Comedy,88,57,13,0
tt0235413,6,Houchang Allahyari,Julia Stemberger,Karl Markovics,Meltem Cumbul,Comedy,110,4,no data,0
tt0188757,6.2,Diane Doniol-Valcroze,Emmanuel Salinger,Myriam Cyr,Marcus Powell,Horror,80,6,12,0
tt0186683,8.9,Richard Morris,John Wallowitch,Bertram Ross,Lynn Lobban,Documentary,,no data,7,0
tt0113658,6.8,Jerzy Domaradzki,Ruth Cracknell,Barry Otto,Toni Collette,Drama,94,5,6,0
tt0169299,6.3,Lloyd Kaufman,Will Keenan,Alyce LaTourelle,Lloyd Kaufman,Comedy,114,77,31,0
tt0093437,7.3,Joel Schumacher,Jason Patric,Corey Haim,Dianne Wiest,Comedy,97,359,160,8500000
tt0153755,6,Garth Maxwell,Rena Owen,Dean O'Gorman,Simon Prast,Drama,94,7,10,0
tt0185711,4.2,Eric Weber,Robert Klein,Tony Hendra,Larry Pine,Comedy,88,5,2,0
tt0150574,7.2,Tessa Blake,Thomas Walter Blake Jr.,Muffet Criner Adickes Blake,Sandra Tessman Blake,Comedy,,3,7,0
tt0148462,5.5,Tamara Hernandez,Steven Nelson,Honey Lauren,Jeri Ryan,Comedy,105,7,10,0
tt0165874,6.4,Jeff Abugov,David Hyde Pierce,Mackenzie Astin,Carmen Electra,Comedy,88,44,15,0
tt0171340,7,Lisanne Skyler,Heather Matarazzo,Zach Braff,David Aaron Baker,Comedy,96,12,11,0
tt0147856,6.5,John Huddles,Minnie Driver,Nigel Hawthorne,Rufus Sewell,Drama,106,28,1,0
tt0120628,4.2,Christopher Kublan,Mark Feuerstein,Amy Redford,Dabney Coleman,Comedy,90,6,2,0
tt0144608,5.3,Evan Ricks,Alice Amter,Clint Carmichael,Brendan Fraser,Action,85,7,2,0
tt0111165,4.6,Jacky Yee Wah Pang,Tony Chiu-Wai Leung,Tony Ka Fai Leung,Sandra Kwan Yue Ng,no data,97,no data,no data,0
tt0157075,4.2,Donal Lardner Ward,Donal Lardner Ward,Tony Guma,Craig Bierko,Comedy,81,20,16,0
tt0118150,6.3,Daniel Pyne,Miguel Ferrer,John Livingston,Yasiin Bey,Comedy,101,14,19,0
tt0053666,7.6,Claude Chabrol,Bernadette Lafont,Clotilde Joano,Stéphane Audran,Drama,100,20,24,0
tt0182992,6.4,Paul Duran,Will Stewart,Stepfanie Kramer,Tony Todd,Comedy,,10,5,0
tt5450616,no data,Saul Charney,,,,Adult,110,1,no data,0
tt0115164,7.4,Liv Ullmann,Pernilla August,Max von Sydow,Samuel Fröler,Biography,196,6,11,0
tt0129136,4.9,Tony Cinciripini,Rosanna Arquette,William Forsythe,Angelina Jolie,Crime,95,21,9,6000000
tt0119614,8,Anna Maria Tatò,Marcello Mastroianni,Renato Berta,Manoel de Oliveira,Documentary,198,4,10,0
tt0133117,6.5,Jennifer Wynne Farmer,Valerie Red-Horse,Yvonne Russo,Irene Bedard,Drama,107,6,3,700000
tt0116192,6.1,Barry J. Hershey,Norman Rodway,Camilla Søeberg,Peter Michael Goetz,Drama,118,27,17,0
tt0073407,4.7,Bob Kellett,Leslie Phillips,Terry-Thomas,Graham Armitage,Comedy,86,2,3,0
tt0126612,7.4,Edoardo Winspeare,Cosimo Cinieri,Chiara Torelli,Fabio Frascaro,Drama,93,2,6,0
tt0133170,7.9,Kôki Mitani,Toshiaki Karasawa,Kyôka Suzuki,Masahiko Nishimura,Comedy,103,18,22,0
tt0134645,5.4,Coke Sams,Bruce Arntson,Jackie Welch,Mark Cabus,Comedy,94,19,5,0
tt0120680,4.3,Amos Poe,José Rafael Arango,Nicole Arlyn,David Cale,Comedy,108,18,15,0
tt0214150,5.5,Robert Kane Pappas,Kevin Causey,Nancy St. Alban,Rik Nagel,no data,,no data,3,0
tt0142393,5.2,Bruce Wagner,Frank Langella,Daniel von Bargen,Rosanna Arquette,Drama,100,12,11,0
tt0163984,5.5,Joe Carnahan,Mike Maas,Nick Fenske,Mark Priolo,Action,87,37,29,7300
tt0123923,6.6,Olivier Ducastel,Virginie Ledoyen,Mathieu Demy,Jacques Bonnaffé,Drama,93,5,12,0
tt0117365,6,Martine Dugowson,Helena Bonham Carter,Romane Bohringer,Marie Trintignant,Comedy,111,8,13,0
tt0120113,5.1,Jimmy Smallhorne,Jimmy Smallhorne,Chris O'Neill,Bradley Fitts,Drama,90,6,7,0
tt0155713,7,Glen Goei,Adrian Pang,Medaline Tan,Pierre Png,Comedy,95,19,15,1070000
tt0095016,8.2,John McTiernan,Bruce Willis,Alan Rickman,Bonnie Bedelia,Action,131,771,257,28000000
tt0133122,4.9,Abel Ferrara,Christopher Walken,Willem Dafoe,Asia Argento,Drama,93,76,36,0
tt0181786,7.4,Barbara Sonneborn,Xuan Ngoc Nguyen,Barbara Sonneborn,,Documentary,72,7,26,0
tt0120584,7.1,Jeremy Thomas,John Hurt,Christian Bale,Daniel Benzali,Adventure,112,37,13,0
tt0133412,6.2,Mike Barker,Alessandro Nivola,Reese Witherspoon,Josh Brolin,Crime,92,72,54,0
tt0168950,7.1,Jennifer Baichwal,Paul Bowles,William S. Burroughs,Cherifa,Documentary,75,1,13,0
tt0119054,6.3,Michael Davis,Joshua Schaefer,Keri Russell,R.D. Robb,Comedy,92,66,12,10000000
tt0124555,6.5,Tanya Wexler,Wendy Makkena,John Benjamin Hickey,Jonathan Walker,Comedy,95,12,7,0
tt0141105,7,Robert Meyer Burnett,Rafer Weigel,Eric McCormack,William Shatner,Comedy,113,101,34,0
tt0114086,6.5,Michelangelo Antonioni,Fanny Ardant,Chiara Caselli,Irène Jacob,Drama,112,44,36,0
tt0119828,7.4,Alain Resnais,Pierre Arditi,Sabine Azéma,Jean-Pierre Bacri,Comedy,120,17,28,0
tt0175159,6.2,Sandy Tung,Zachary Browne,Scott Wilson,Michael Moriarty,Drama,96,10,16,0
tt0120594,6,Michael Radford,Asia Argento,Jared Harris,Rupert Everett,Crime,94,46,32,0
tt0178988,5.3,Marc Levin,Danny Hoch,Dash Mihok,Mark Webber,Drama,92,50,11,0
tt0168740,6.2,Cédric Kahn,Charles Berling,Sophie Guillemin,Arielle Dombasle,Romance,122,22,29,0
tt0184510,6,Andrew J. Kuehn,Whoopi Goldberg,Bette Midler,Robin Williams,Documentary,82,9,14,0
tt0164221,5,Nick Hurran,Laura Fraser,Rupert Penry-Jones,Luke de Lacey,Comedy,92,36,20,0
tt0175777,4.9,Rick Rosenthal,Alison Eastwood,Rachel Hunter,Lauren Hutton,Comedy,98,12,7,0
tt0181733,7.5,Nanette Burstein,Sam Doumit,Martin Goldman,Harry Keitt,Documentary,94,9,15,0
tt0217119,7,Bernard Rapp,Bernard Giraudeau,Jean-Pierre Lorit,Florence Thomassin,Crime,90,22,16,0
tt0176415,7.5,José Luis Garci,Fernando Fernán Gómez,Rafael Alonso,Cayetana Guillén Cuervo,Drama,151,21,13,0
tt0127288,6.4,Adam Bernstein,Norman Reedus,Debbie Harry,Adrien Brody,Comedy,97,27,19,0
tt0244794,6.1,Ahathian,Sanjay Kapoor,Priya Gill,Sushmita Sen,Romance,180,3,2,0
tt0195909,7.5,Grant Gee,Radiohead,Thom Yorke,Jonny Greenwood,Documentary,95,40,14,0
tt0119207,7.2,Julia Sweeney,Julia Sweeney,Quentin Tarantino,,Comedy,85,31,29,0
tt0157016,7.5,Gaspar Noé,Philippe Nahon,Blandine Lenoir,Frankie Pain,Crime,93,109,64,0
tt0160672,6.7,Frank Whaley,Noah Fleiss,Karen Young,Camryn Manheim,Crime,93,53,31,0
tt0118834,6.5,Patrice Chéreau,Pascal Greggory,Valeria Bruni Tedeschi,Charles Berling,Drama,122,24,37,0
tt0217351,5.8,Lateef Binny,Sonali Bendre,Danny Denzongpa,Anang Desai,Drama,,2,1,0
tt0139394,6.2,Bradley Battersby,Martin Landau,Kris Kristofferson,Shawn Hatosy,Crime,,12,no data,0
tt0262774,6.8,Bahman Farmanara,Bahman Farmanara,Roya Nonahali,Ebrahim Abadi,Drama,93,4,29,0
tt0167925,7,Olivier Assayas,Mathieu Amalric,Virginie Ledoyen,François Cluzet,Drama,112,16,22,0
tt0155796,7.4,Shôhei Imamura,Akira Emoto,Kumiko Asô,Jacques Gamblin,Comedy,128,8,22,0
tt0192194,6.7,Harmony Korine,Ewen Bremner,Brian Fisk,Chloë Sevigny,Comedy,100,71,47,0
tt0120848,7.3,Sturla Gunnarsson,Roshan Seth,Soni Razdan,Om Puri,Drama,113,15,20,0
tt0037428,7.1,Delmer Daves,Dennis Morgan,Eleanor Parker,Dane Clark,Romance,99,20,2,0
tt0156887,7.9,Satoshi Kon,Junko Iwao,Rica Matsumoto,Shinpachi Tsuji,Animation,81,162,106,3000000
tt0168449,6.8,Tod Williams,Adrian Grenier,Clark Gregg,Aleksa Palladino,Comedy,99,24,27,0
tt0143261,4.5,George Haas,Stephen Baldwin,Danny Nucci,George Newbern,Drama,103,32,13,0
tt0138279,5.7,Nancy Savoca,Rosie Perez,Marianne Jean-Baptiste,Patti LuPone,Comedy,93,12,21,0
tt4876734,5.2,Pariphan Wacharanon,Chaiyapol Jullian Poupart,Chermawee Suwanpanuchoke,Padung Songsang,Comedy,91,no data,no data,0
tt4268796,5.2,Anton Kolomeets,Vitaliy Gudkov,Irina Nosova,Evgeniy Matveev,Short,,no data,no data,0
tt0204471,6.5,Jean-Philippe Duval,Alexis Martin,Pierre Lebeau,Guylaine Tremblay,Comedy,101,2,no data,0
tt0076792,5.1,Vilgot Sjöman,Kjell Bergqvist,Lickå Sjöman,Halvar Björk,Drama,115,2,3,0
tt0126810,6.4,Rose Troche,Kevin McKidd,Julie Graham,Simon Callow,Comedy,96,44,36,0
tt0142215,7,François Bouvier,Joël Dalpé-Drapeau,Denis Bouchard,Patrick Thomas,Drama,105,5,2,0
tt0160509,6.6,Anjelica Huston,Anjelica Huston,Marion O'Dwyer,Niall O'Shea,Comedy,92,27,36,0
tt0119773,6.9,Anne Fontaine,Miou-Miou,Charles Berling,Stanislas Merhar,Comedy,97,15,18,0
tt0122515,6.3,Paul McGuigan,Stephen McCole,Maurice Roëves,Garry Sweeney,Comedy,106,50,30,0
tt0170705,7.7,Radu Mihaileanu,Lionel Abelanski,Rufus,Clément Harari,Comedy,103,43,28,154790
tt0196596,6,Stewart Raffill,Bryan Brown,Tom Jackson,Oliver Tobias,Adventure,94,23,14,0
tt6204018,7.4,Hannes Holm,Hanna Alström,Jonas Karlsson,Adam Pålsson,Biography,121,1,5,0
tt0152015,5.8,Leos Carax,Guillaume Depardieu,Yekaterina Golubeva,Catherine Deneuve,Drama,134,44,45,0
tt0119079,6.9,Martha Fiennes,Ralph Fiennes,Liv Tyler,Toby Stephens,Drama,104,70,32,14000000
tt0166090,6.1,Raymond Jafelice,Philip Williams,Wayne Robson,Ellen-Ray Hennessy,Family,80,4,6,0
tt0120659,6.2,Leslie Woodhead,Haile Gebrsellasie,Shawananness Gebrselassie,Yonas Zergaw,Biography,83,7,12,0
tt0181810,5.6,Gough Lewis,Annabel Chong,John T. Bone,Ed Powers,Documentary,86,46,32,0
tt0168589,7.1,David Riker,Anthony Rivera,Joseph Rigano,Miguel Maldonado,Drama,88,12,21,0
tt0175550,7.2,Matthew Diamond,Andrew Asnes,Rachel Berman Benz,Ross Kramberg,Documentary,98,2,17,0
tt0129884,5.1,Bruce McCulloch,Natasha Henstridge,Luke Wilson,Kathleen Robertson,Comedy,91,45,32,0
tt0141974,7.4,Tim Roth,Ray Winstone,Kate Ashfield,Annabelle Apsion,Drama,98,129,91,0
tt0138590,6.4,Maria Ripoll,Lena Headey,Douglas Henshall,Penélope Cruz,Comedy,91,41,31,0
tt0200071,7.6,Jean-Pierre Dardenne,milie Dequenne,Fabrizio Rongione,Anne Yernaux,Drama,95,91,88,0
tt0120731,8.1,Giuseppe Tornatore,Tim Roth,Pruitt Taylor Vince,Bill Nunn,Drama,170,248,70,9000000
tt0187712,6.8,Thom Fitzgerald,Daniel MacIvor,Joshua Peace,Jack Griffin Mazeika,Drama,97,22,20,0
tt0127296,5.9,Gregg Araki,Kathleen Robertson,Johnathon Schaech,Matt Keeslar,Comedy,93,41,27,0
tt0216707,5.2,Prakash Jha,Ajay Devgn,Mahima Chaudhry,Kajol,Drama,158,4,1,0
tt0168172,2.5,Kevin Alyn Elders,Dennis Rodman,Dane Cook,John Pinette,Action,85,62,23,0
tt0133189,7.5,James Merendino,Matthew Lillard,Michael A. Goorjian,Annabeth Gish,Comedy,97,323,51,0
tt0164312,8.3,Michael Apted,Bruce Balden,Jacqueline Bassett,Symon Basterfield,Documentary,139,20,31,0
